original_Tip_Name,Tip_Name,Order,Family,Genus,level0,level1,level2,level3,level4,level5,level6,level7
Syrmaticus_ellioti_RTK493,GALLIFORMES_Phasianidae_Syrmaticus_ellioti,GALLIFORMES,Phasianidae,Syrmaticus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Syrmaticus_humiae_RTK494,GALLIFORMES_Phasianidae_Syrmaticus_humiae,GALLIFORMES,Phasianidae,Syrmaticus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Syrmaticus_mikado_RTK495,GALLIFORMES_Phasianidae_Syrmaticus_mikado,GALLIFORMES,Phasianidae,Syrmaticus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Syrmaticus_reevesii_RTK496,GALLIFORMES_Phasianidae_Syrmaticus_reevesii,GALLIFORMES,Phasianidae,Syrmaticus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Syrmaticus_soemmerringii_RTK497,GALLIFORMES_Phasianidae_Syrmaticus_soemmerringii,GALLIFORMES,Phasianidae,Syrmaticus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Phasianus_colchicus_RTK481,GALLIFORMES_Phasianidae_Phasianus_colchicus,GALLIFORMES,Phasianidae,Phasianus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Chrysolophus_amherstiae_RTK409,GALLIFORMES_Phasianidae_Chrysolophus_amherstiae,GALLIFORMES,Phasianidae,Chrysolophus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Chrysolophus_pictus_RTK410,GALLIFORMES_Phasianidae_Chrysolophus_pictus,GALLIFORMES,Phasianidae,Chrysolophus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_bicalcaratum_RTK483,GALLIFORMES_Phasianidae_Polyplectron_bicalcaratum,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_chalcurum_RTK484,GALLIFORMES_Phasianidae_Polyplectron_chalcurum,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_germaini_RTK486,GALLIFORMES_Phasianidae_Polyplectron_germaini,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_inopinatum_RTK487,GALLIFORMES_Phasianidae_Polyplectron_inopinatum,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_malacense_RTK488,GALLIFORMES_Phasianidae_Polyplectron_malacense,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Polyplectron_napoleonis_RTK485,GALLIFORMES_Phasianidae_Polyplectron_napoleonis,GALLIFORMES,Phasianidae,Polyplectron,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Argusianus_argus_LSUMZB13314,GALLIFORMES_Phasianidae_Argusianus_argus,GALLIFORMES,Phasianidae,Argusianus,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Pavo_cristatus_RTK477,GALLIFORMES_Phasianidae_Pavo_cristatus,GALLIFORMES,Phasianidae,Pavo,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Pavo_muticus_RTK478,GALLIFORMES_Phasianidae_Pavo_muticus,GALLIFORMES,Phasianidae,Pavo,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Afropavo_congensis_RTK382,GALLIFORMES_Phasianidae_Afropavo_congensis,GALLIFORMES,Phasianidae,Afropavo,Galloanserae,NA,NA,NA,NA,NA,NA,NA
Podargus_strigoides_USNM_612702,PODARGIFORMES_Podargidae_Podargus_strigoides,PODARGIFORMES,Podargidae,Podargus,Neoaves,Strisores,Vanescaves,Letornithes,NA,NA,NA,NA
Batrachostomus_septimus_FMNH_429205,PODARGIFORMES_Podargidae_Batrachostomus_septimus,PODARGIFORMES,Podargidae,Batrachostomus,Neoaves,Strisores,Vanescaves,Letornithes,NA,NA,NA,NA
Steatornis_caripensis_LSUMZ_169580,STEATORNITHIFORMES_Steatornithidae_Steatornis_caripensis,STEATORNITHIFORMES,Steatornithidae,Steatornis,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
Nyctibius_aethereus_LSUMZ_156210,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_aethereus,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
Nyctibius_griseus_ANSP_183090,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_griseus,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
Nyctibius_jamaicensis_KUNHM_92957,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_jamaicensis,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
Nyctibius_leucopterus_LSUMZ_165693,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_leucopterus,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
Nyctibius_maculosus_LSUMZ_97586,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_maculosus,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
nyctibius_grandis,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_grandis,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
nyctibius_bracteatus,NYCTIBIIFORMES_Nyctibiidae_Phyllaemulor_bracteatus,NYCTIBIIFORMES,Nyctibiidae,Phyllaemulor,Neoaves,Strisores,Vanescaves,Sedentaves,NA,NA,NA,NA
eurostopodus_macrotis2,CAPRIMULGIFORMES_Caprimulgidae_Lyncornis_macrotis,CAPRIMULGIFORMES,Caprimulgidae,Lyncornis,Neoaves,Strisores,NA,NA,NA,NA,NA,NA
eurostopodus_mystacalis,CAPRIMULGIFORMES_Caprimulgidae_Eurostopodus_mystacalis,CAPRIMULGIFORMES,Caprimulgidae,Eurostopodus,Neoaves,Strisores,NA,NA,NA,NA,NA,NA
Hydropsalis_rufiventris_ANSP_185137,CAPRIMULGIFORMES_Caprimulgidae_Lurocalis_rufiventris,CAPRIMULGIFORMES,Caprimulgidae,Lurocalis,Neoaves,Strisores,NA,NA,NA,NA,NA,NA
Antrostomus_carolinensis_APP009,CAPRIMULGIFORMES_Caprimulgidae_Antrostomus_carolinensis,CAPRIMULGIFORMES,Caprimulgidae,Antrostomus,Neoaves,Strisores,NA,NA,NA,NA,NA,NA
caprimulgus_longirostris2,CAPRIMULGIFORMES_Caprimulgidae_Systellura_longirostris,CAPRIMULGIFORMES,Caprimulgidae,Systellura,Neoaves,Strisores,NA,NA,NA,NA,NA,NA
aegotheles_cristatus,AEGOTHELIFORMES_Aegothelidae_Aegotheles_cristatus,AEGOTHELIFORMES,Aegothelidae,Aegotheles,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
aegotheles_insignis,AEGOTHELIFORMES_Aegothelidae_Aegotheles_insignis,AEGOTHELIFORMES,Aegothelidae,Aegotheles,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
hemiprocne_mystacea,APODIFORMES_Hemiprocnidae_Hemiprocne_mystacea,APODIFORMES,Hemiprocnidae,Hemiprocne,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Streptoprocne_zonaris_USNM_626065,APODIFORMES_Apodidae_Streptoprocne_zonaris,APODIFORMES,Apodidae,Streptoprocne,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Aerodramus_vanikorensis_USNM_608672,APODIFORMES_Apodidae_Aerodramus_vanikorensis,APODIFORMES,Apodidae,Aerodramus,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Chaetura_pelagica_APP012,APODIFORMES_Apodidae_Chaetura_pelagica,APODIFORMES,Apodidae,Chaetura,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Topaza_pella_INPAA3319,APODIFORMES_Trochilidae_Topaza_pella,APODIFORMES,Trochilidae,Topaza,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Topaza_pyra_INPAA1106,APODIFORMES_Trochilidae_Topaza_pyra,APODIFORMES,Trochilidae,Topaza,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Florisuga_fusca_MPEG70697,APODIFORMES_Trochilidae_Florisuga_fusca,APODIFORMES,Trochilidae,Florisuga,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
colibri_coruscans,APODIFORMES_Trochilidae_Colibri_coruscans,APODIFORMES,Trochilidae,Colibri,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Calypte_anna_APP008,APODIFORMES_Trochilidae_Calypte_anna,APODIFORMES,Trochilidae,Calypte,Neoaves,Strisores,Vanescaves,Letornithes,Daedalornithes,NA,NA,NA
Corythaeola_cristata_GCA_013396815,MUSOPHAGIFORMES_Musophagidae_Corythaeola_cristata,MUSOPHAGIFORMES,Musophagidae,Corythaeola,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
crinifer_piscator,MUSOPHAGIFORMES_Musophagidae_Crinifer_piscator,MUSOPHAGIFORMES,Musophagidae,Crinifer,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
Tauraco_erythrolophus_APP043,MUSOPHAGIFORMES_Musophagidae_Tauraco_erythrolophus,MUSOPHAGIFORMES,Musophagidae,Tauraco,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
Ardeotis_arabs_GCA_011801015,OTIDIFORMES_Otididae_Ardeotis_arabs,OTIDIFORMES,Otididae,Ardeotis,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
ardeotis_kori,OTIDIFORMES_Otididae_Ardeotis_kori,OTIDIFORMES,Otididae,Ardeotis,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
Chlamydotis_macqueenii_APP013,OTIDIFORMES_Otididae_Chlamydotis_macqueenii,OTIDIFORMES,Otididae,Chlamydotis,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
Chlamydotis_undulata_GCA_003400225,OTIDIFORMES_Otididae_Chlamydotis_undulata,OTIDIFORMES,Otididae,Chlamydotis,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
lophotis_ruficrista,OTIDIFORMES_Otididae_Lophotis_ruficrista,OTIDIFORMES,Otididae,Lophotis,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
Tetrax_tetrax_GCA_009806455,OTIDIFORMES_Otididae_Tetrax_tetrax,OTIDIFORMES,Otididae,Tetrax,Neoaves,Otidimorphae,Musophagotides,NA,NA,NA,NA,NA
crotophaga_sulcirostris,CUCULIFORMES_Cuculidae_Crotophaga_sulcirostris,CUCULIFORMES,Cuculidae,Crotophaga,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
geococcyx_californianus,CUCULIFORMES_Cuculidae_Geococcyx_californianus,CUCULIFORMES,Cuculidae,Geococcyx,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
centropus_viridis3,CUCULIFORMES_Cuculidae_Centropus_viridis,CUCULIFORMES,Cuculidae,Centropus,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
coua_cristata,CUCULIFORMES_Cuculidae_Coua_cristata,CUCULIFORMES,Cuculidae,Coua,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
phaenicophaeus_curvirostris1,CUCULIFORMES_Cuculidae_Phaenicophaeus_curvirostris,CUCULIFORMES,Cuculidae,Phaenicophaeus,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
coccyzus_americanus,CUCULIFORMES_Cuculidae_Coccyzus_americanus,CUCULIFORMES,Cuculidae,Coccyzus,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
Cuculus_canorus_APP017,CUCULIFORMES_Cuculidae_Cuculus_canorus,CUCULIFORMES,Cuculidae,Cuculus,Neoaves,Otidimorphae,NA,NA,NA,NA,NA,NA
Mesitornis_unicolor_APP030,MESITORNITHIFORMES_Mesitornithidae_Mesitornis_unicolor,MESITORNITHIFORMES,Mesitornithidae,Mesitornis,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
monias_benschi,MESITORNITHIFORMES_Mesitornithidae_Monias_benschi,MESITORNITHIFORMES,Mesitornithidae,Monias,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
syrrhaptes_paradoxus,PTEROCLIFORMES_Pteroclidae_Syrrhaptes_paradoxus,PTEROCLIFORMES,Pteroclidae,Syrrhaptes,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
Pterocles_gutturalis_APP040,PTEROCLIFORMES_Pteroclidae_Pterocles_gutturalis,PTEROCLIFORMES,Pteroclidae,Pterocles,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
Pterocles_orientalis_GCA_011057875,PTEROCLIFORMES_Pteroclidae_Pterocles_orientalis,PTEROCLIFORMES,Pteroclidae,Pterocles,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
pterocles_namaqua,PTEROCLIFORMES_Pteroclidae_Pterocles_namaqua,PTEROCLIFORMES,Pteroclidae,Pterocles,Neoaves,Columbimorphae,Pteroclimesites,NA,NA,NA,NA,NA
Columba_livia_APP015,COLUMBIFORMES_Columbidae_Columba_livia,COLUMBIFORMES,Columbidae,Columba,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
Columba_janthina_GCA_014362705,COLUMBIFORMES_Columbidae_Columba_janthina,COLUMBIFORMES,Columbidae,Columba,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
Patagioenas_fasciata_GCA_002029285,COLUMBIFORMES_Columbidae_Patagioenas_fasciata,COLUMBIFORMES,Columbidae,Patagioenas,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
Streptopelia_turtur_GCA_901699155,COLUMBIFORMES_Columbidae_Streptopelia_turtur,COLUMBIFORMES,Columbidae,Streptopelia,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
columbina_passerina2,COLUMBIFORMES_Columbidae_Columbina_passerina,COLUMBIFORMES,Columbidae,Columbina,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
geotrygon_montana,COLUMBIFORMES_Columbidae_Geotrygon_montana,COLUMBIFORMES,Columbidae,Geotrygon,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
Pampusana_beccarii_GCA_013399365,COLUMBIFORMES_Columbidae_Pampusana_beccarii,COLUMBIFORMES,Columbidae,Pampusana,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
otidiphaps_nobilis,COLUMBIFORMES_Columbidae_Otidiphaps_nobilis,COLUMBIFORMES,Columbidae,Otidiphaps,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
treron_vernans,COLUMBIFORMES_Columbidae_Treron_vernans,COLUMBIFORMES,Columbidae,Treron,Neoaves,Columbimorphae,NA,NA,NA,NA,NA,NA
heliornis_fulica,GRUIFORMES_Heliornithidae_Heliornis_fulica,GRUIFORMES,Heliornithidae,Heliornis,Neoaves,NA,NA,NA,NA,NA,NA,NA
sarothrura_elegans,GRUIFORMES_Sarothruridae_Sarothrura_elegans,GRUIFORMES,Sarothruridae,Sarothrura,Neoaves,NA,NA,NA,NA,NA,NA,NA
rallus_limicola,GRUIFORMES_Rallidae_Rallus_limicola,GRUIFORMES,Rallidae,Rallus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Gallirallus_okinawae_GCA_002003005,GRUIFORMES_Rallidae_Hypotaenidia_okinawae,GRUIFORMES,Rallidae,Hypotaenidia,Neoaves,NA,NA,NA,NA,NA,NA,NA
Porzana_atra_GCA_013400835,GRUIFORMES_Rallidae_Zapornia_atra,GRUIFORMES,Rallidae,Zapornia,Neoaves,NA,NA,NA,NA,NA,NA,NA
Fulica_atra_GCA_013372525,GRUIFORMES_Rallidae_Fulica_atra,GRUIFORMES,Rallidae,Fulica,Neoaves,NA,NA,NA,NA,NA,NA,NA
himantornis_haematopus,GRUIFORMES_Rallidae_Himantornis_haematopus,GRUIFORMES,Rallidae,Himantornis,Neoaves,NA,NA,NA,NA,NA,NA,NA
psophia_crepitans,GRUIFORMES_Psophiidae_Psophia_crepitans,GRUIFORMES,Psophiidae,Psophia,Neoaves,NA,NA,NA,NA,NA,NA,NA
Balearica_regulorum_APP006,GRUIFORMES_Gruidae_Balearica_regulorum,GRUIFORMES,Gruidae,Balearica,Neoaves,NA,NA,NA,NA,NA,NA,NA
Antigone_vipio_GCA_012488435,GRUIFORMES_Gruidae_Antigone_vipio,GRUIFORMES,Gruidae,Antigone,Neoaves,NA,NA,NA,NA,NA,NA,NA
Grus_japonensis_GCA_002002985,GRUIFORMES_Gruidae_Grus_japonensis,GRUIFORMES,Gruidae,Grus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Grus_monacha_GCA_012487855,GRUIFORMES_Gruidae_Grus_monacha,GRUIFORMES,Gruidae,Grus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Grus_nigricollis_GCA_004360235,GRUIFORMES_Gruidae_Grus_nigricollis,GRUIFORMES,Gruidae,Grus,Neoaves,NA,NA,NA,NA,NA,NA,NA
grus_canadensis,GRUIFORMES_Gruidae_Antigone_canadensis,GRUIFORMES,Gruidae,Antigone,Neoaves,NA,NA,NA,NA,NA,NA,NA
aramus_guarauna,GRUIFORMES_Aramidae_Aramus_guarauna,GRUIFORMES,Aramidae,Aramus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Podiceps_cristatus_APP039,PODICIPEDIFORMES_Podicipedidae_Podiceps_cristatus,PODICIPEDIFORMES,Podicipedidae,Podiceps,Neoaves,Mirandornithes,NA,NA,NA,NA,NA,NA
podiceps_auritus,PODICIPEDIFORMES_Podicipedidae_Podiceps_auritus,PODICIPEDIFORMES,Podicipedidae,Podiceps,Neoaves,Mirandornithes,NA,NA,NA,NA,NA,NA
Phoenicopterus_ruber_APP037,PHOENICOPTERIFORMES_Phoenicopteridae_Phoenicopterus_ruber,PHOENICOPTERIFORMES,Phoenicopteridae,Phoenicopterus,Neoaves,Mirandornithes,NA,NA,NA,NA,NA,NA
phoenicopterus_chilensis,PHOENICOPTERIFORMES_Phoenicopteridae_Phoenicopterus_chilensis,PHOENICOPTERIFORMES,Phoenicopteridae,Phoenicopterus,Neoaves,Mirandornithes,NA,NA,NA,NA,NA,NA
turnix_sylvatica,CHARADRIIFORMES_Turnicidae_Turnix_sylvaticus,CHARADRIIFORMES,Turnicidae,Turnix,Neoaves,NA,NA,NA,NA,NA,NA,NA
Burhinus_oedicnemus_GCA_008921705,CHARADRIIFORMES_Burhinidae_Burhinus_oedicnemus,CHARADRIIFORMES,Burhinidae,Burhinus,Neoaves,NA,NA,NA,NA,NA,NA,NA
burhinus_bistriatus2,CHARADRIIFORMES_Burhinidae_Burhinus_bistriatus,CHARADRIIFORMES,Burhinidae,Burhinus,Neoaves,NA,NA,NA,NA,NA,NA,NA
chionis_alba,CHARADRIIFORMES_Chionidae_Chionis_albus,CHARADRIIFORMES,Chionidae,Chionis,Neoaves,NA,NA,NA,NA,NA,NA,NA
haematopus_palliatus,CHARADRIIFORMES_Haematopodidae_Haematopus_palliatus,CHARADRIIFORMES,Haematopodidae,Haematopus,Neoaves,NA,NA,NA,NA,NA,NA,NA
ibidorhyncha_struthersii_776929,CHARADRIIFORMES_Ibidorhynchidae_Ibidorhyncha_struthersii,CHARADRIIFORMES,Ibidorhynchidae,Ibidorhyncha,Neoaves,NA,NA,NA,NA,NA,NA,NA
Himantopus_himantopus_GCA_003993805,CHARADRIIFORMES_Recurvirostridae_Himantopus_leucocephalus,CHARADRIIFORMES,Recurvirostridae,Himantopus,Neoaves,NA,NA,NA,NA,NA,NA,NA
recurvirostra_americana_b5730,CHARADRIIFORMES_Recurvirostridae_Recurvirostra_americana,CHARADRIIFORMES,Recurvirostridae,Recurvirostra,Neoaves,NA,NA,NA,NA,NA,NA,NA
Charadrius_vociferus_APP001,CHARADRIIFORMES_Charadriidae_Charadrius_vociferus,CHARADRIIFORMES,Charadriidae,Charadrius,Neoaves,NA,NA,NA,NA,NA,NA,NA
Charadrius_alexandrinus_GCA_008711295,CHARADRIIFORMES_Charadriidae_Charadrius_alexandrinus,CHARADRIIFORMES,Charadriidae,Charadrius,Neoaves,NA,NA,NA,NA,NA,NA,NA
phegornis_mitchelli,CHARADRIIFORMES_Charadriidae_Phegornis_mitchellii,CHARADRIIFORMES,Charadriidae,Phegornis,Neoaves,NA,NA,NA,NA,NA,NA,NA
pluvianus_aegyptius_b5903,CHARADRIIFORMES_Pluvianidae_Pluvianus_aegyptius,CHARADRIIFORMES,Pluvianidae,Pluvianus,Neoaves,NA,NA,NA,NA,NA,NA,NA
rostratula_benghalensis,CHARADRIIFORMES_Rostratulidae_Rostratula_benghalensis,CHARADRIIFORMES,Rostratulidae,Rostratula,Neoaves,NA,NA,NA,NA,NA,NA,NA
jacana_jacana,CHARADRIIFORMES_Jacanidae_Jacana_jacana,CHARADRIIFORMES,Jacanidae,Jacana,Neoaves,NA,NA,NA,NA,NA,NA,NA
pedionomus_torquatus,CHARADRIIFORMES_Pedionomidae_Pedionomus_torquatus,CHARADRIIFORMES,Pedionomidae,Pedionomus,Neoaves,NA,NA,NA,NA,NA,NA,NA
thinocorus_orbignyianus2,CHARADRIIFORMES_Thinocoridae_Thinocorus_orbignyianus,CHARADRIIFORMES,Thinocoridae,Thinocorus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Limosa_lapponica_GCA_002844005,CHARADRIIFORMES_Scolopacidae_Limosa_lapponica,CHARADRIIFORMES,Scolopacidae,Limosa,Neoaves,NA,NA,NA,NA,NA,NA,NA
arenaria_interpres,CHARADRIIFORMES_Scolopacidae_Arenaria_interpres,CHARADRIIFORMES,Scolopacidae,Arenaria,Neoaves,NA,NA,NA,NA,NA,NA,NA
Calidris_pugnax_GCF_001431845,CHARADRIIFORMES_Scolopacidae_Calidris_pugnax,CHARADRIIFORMES,Scolopacidae,Calidris,Neoaves,NA,NA,NA,NA,NA,NA,NA
Calidris_pygmaea_GCA_003697955,CHARADRIIFORMES_Scolopacidae_Calidris_pygmaea,CHARADRIIFORMES,Scolopacidae,Calidris,Neoaves,NA,NA,NA,NA,NA,NA,NA
Scolopax_mira_GCA_004320125,CHARADRIIFORMES_Scolopacidae_Scolopax_mira,CHARADRIIFORMES,Scolopacidae,Scolopax,Neoaves,NA,NA,NA,NA,NA,NA,NA
dromas_ardeola,CHARADRIIFORMES_Dromadidae_Dromas_ardeola,CHARADRIIFORMES,Dromadidae,Dromas,Neoaves,NA,NA,NA,NA,NA,NA,NA
glareola_cinerea,CHARADRIIFORMES_Glareolidae_Glareola_cinerea,CHARADRIIFORMES,Glareolidae,Glareola,Neoaves,NA,NA,NA,NA,NA,NA,NA
larus_argentatus_b37399,CHARADRIIFORMES_Laridae_Larus_argentatus,CHARADRIIFORMES,Laridae,Larus,Neoaves,NA,NA,NA,NA,NA,NA,NA
Sterna_hirundo_GCA_009819605,CHARADRIIFORMES_Laridae_Sterna_hirundo,CHARADRIIFORMES,Laridae,Sterna,Neoaves,NA,NA,NA,NA,NA,NA,NA
stercorarius_pomarinus_b20733,CHARADRIIFORMES_Stercorariidae_Stercorarius_pomarinus,CHARADRIIFORMES,Stercorariidae,Stercorarius,Neoaves,NA,NA,NA,NA,NA,NA,NA
Uria_aalge_GCA_014363425,CHARADRIIFORMES_Alcidae_Uria_aalge,CHARADRIIFORMES,Alcidae,Uria,Neoaves,NA,NA,NA,NA,NA,NA,NA
Uria_lomvia_GCA_002289315,CHARADRIIFORMES_Alcidae_Uria_lomvia,CHARADRIIFORMES,Alcidae,Uria,Neoaves,NA,NA,NA,NA,NA,NA,NA
alca_torda_b77512,CHARADRIIFORMES_Alcidae_Alca_torda,CHARADRIIFORMES,Alcidae,Alca,Neoaves,NA,NA,NA,NA,NA,NA,NA
Fratercula_cirrhata_GCA_014363165,CHARADRIIFORMES_Alcidae_Fratercula_cirrhata,CHARADRIIFORMES,Alcidae,Fratercula,Neoaves,NA,NA,NA,NA,NA,NA,NA
rhynochetos_jubatus,EURYPYGIFORMES_Rhynochetidae_Rhynochetos_jubatus,EURYPYGIFORMES,Rhynochetidae,Rhynochetos,Neoaves,Phaethoquornithes,Phaethontimorphae,NA,NA,NA,NA,NA
Eurypyga_helias_APP019,EURYPYGIFORMES_Eurypygidae_Eurypyga_helias,EURYPYGIFORMES,Eurypygidae,Eurypyga,Neoaves,Phaethoquornithes,Phaethontimorphae,NA,NA,NA,NA,NA
Phaethon_lepturus_APP035,PHAETHONTIFORMES_Phaethontidae_Phaethon_lepturus,PHAETHONTIFORMES,Phaethontidae,Phaethon,Neoaves,Phaethoquornithes,Phaethontimorphae,NA,NA,NA,NA,NA
phaethon_rubicauda,PHAETHONTIFORMES_Phaethontidae_Phaethon_rubricauda,PHAETHONTIFORMES,Phaethontidae,Phaethon,Neoaves,Phaethoquornithes,Phaethontimorphae,NA,NA,NA,NA,NA
Gavia_stellata_APP022,GAVIIFORMES_Gaviidae_Gavia_stellata,GAVIIFORMES,Gaviidae,Gavia,Neoaves,Phaethoquornithes,Aequornithes,NA,NA,NA,NA,NA
gavia_immer,GAVIIFORMES_Gaviidae_Gavia_immer,GAVIIFORMES,Gaviidae,Gavia,Neoaves,Phaethoquornithes,Aequornithes,NA,NA,NA,NA,NA
Aptenodytes_forsteri_APP005,SPHENISCIFORMES_Spheniscidae_Aptenodytes_forsteri,SPHENISCIFORMES,Spheniscidae,Aptenodytes,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
aptenodytes_patagonicus,SPHENISCIFORMES_Spheniscidae_Aptenodytes_patagonicus,SPHENISCIFORMES,Spheniscidae,Aptenodytes,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
Pygoscelis_adeliae_APP041,SPHENISCIFORMES_Spheniscidae_Pygoscelis_adeliae,SPHENISCIFORMES,Spheniscidae,Pygoscelis,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
Pygoscelis_papua_GCA_003264615,SPHENISCIFORMES_Spheniscidae_Pygoscelis_papua,SPHENISCIFORMES,Spheniscidae,Pygoscelis,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
Eudyptula_albosignata_GCA_010080465,SPHENISCIFORMES_Spheniscidae_Eudyptula_minor_albosignata,SPHENISCIFORMES,Spheniscidae,Eudyptula,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
Eudyptula_novaehollandiae_GCA_010078495,SPHENISCIFORMES_Spheniscidae_Eudyptula_minor_novaehollandiae,SPHENISCIFORMES,Spheniscidae,Eudyptula,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
eudyptula_minor,SPHENISCIFORMES_Spheniscidae_Eudyptula_minor,SPHENISCIFORMES,Spheniscidae,Eudyptula,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,NA,NA,NA
